store_id,store_name,city,state,region,store_type,opening_date,manager_id,store_status,square_feet
1415,RetailMart Dominguezmouth Square,Dominguezmouth,Hawaii,South,Express,2024-01-30,6823,Closed,34596
1416,RetailMart Port Brandonland Square,Port Brandonland,Florida,South,Flagship,2017-11-04,22276,Active,27496
1417,RetailMart North Loriberg Central,North Loriberg,Nebraska,East,Express,2019-10-19,27690,Active,16998
1418,RetailMart Thomasstad Central,Thomasstad,Texas,Central,Express,2016-10-01,12778,Active,5618
1419,RetailMart New Alexis Central,New Alexis,Michigan,South,Standard,2017-02-10,7309,Active,20825
1420,RetailMart West Yolanda Plaza,West Yolanda,Illinois,West,Flagship,2021-09-07,30092,Active,19159
1421,RetailMart Matthewview Plaza,Matthewview,Nevada,East,Outlet,2024-04-25,22348,Active,28109
1422,RetailMart West Anitaberg Square,West Anitaberg,South Dakota,North,Standard,2020-12-09,29343,Active,5004
1423,RetailMart Frenchstad Plaza,Frenchstad,Virginia,East,Flagship,2021-11-25,24804,Active,38781
1424,RetailMart Priceberg Square,Priceberg,Utah,West,Outlet,2019-06-03,29934,Active,20119
1425,RetailMart Dorothyberg Square,Dorothyberg,Kentucky,West,Standard,2019-01-08,9608,Active,31924
1426,RetailMart North Richard Central,North Richard,West Virginia,South,Outlet,2018-01-13,4282,Active,20124
1427,RetailMart South David Square,South David,Indiana,South,Outlet,2025-11-29,7404,Active,31361
1428,RetailMart New Stephaniemouth Central,New Stephaniemouth,New York,Central,Standard,2026-05-20,24864,Active,14886
1429,RetailMart New Jessica Square,New Jessica,Wisconsin,West,Standard,2024-03-16,1137,Active,17706
1430,RetailMart Lake Jennifershire Mall,Lake Jennifershire,Kansas,West,Outlet,2019-12-03,18394,Active,10993
1431,RetailMart Howellchester Plaza,Howellchester,Wyoming,East,Flagship,2021-09-02,13021,Active,4481
1432,RetailMart Lake Kayla Central,Lake Kayla,Hawaii,Central,Express,2024-08-06,1351,Active,44728
1433,RetailMart Cunninghamland Central,Cunninghamland,Kentucky,North,Standard,2021-07-25,10577,Active,40329
1434,RetailMart Port Barry Central,Port Barry,Maryland,West,Outlet,2024-12-06,17586,Active,38204
1435,RetailMart Kennedyberg Square,Kennedyberg,Arizona,Central,Outlet,2023-08-22,24342,Active,27537
1436,RetailMart Codyburgh Mall,Codyburgh,Florida,North,Express,2015-10-12,19147,Active,33106
1437,RetailMart Sarafort Mall,Sarafort,Iowa,East,Standard,2017-01-14,929,Active,39937
1438,RetailMart Port William Central,Port William,Utah,North,Express,2015-07-23,29372,Active,33398
1439,RetailMart Taylorside Central,Taylorside,New York,South,Outlet,2022-01-20,19998,Active,34724
1440,RetailMart Lake Christine Plaza,Lake Christine,Florida,East,Outlet,2025-04-17,9132,Active,2466
1441,RetailMart Lake Thomasshire Square,Lake Thomasshire,New Jersey,South,Flagship,2018-01-04,20542,Active,22407
1442,RetailMart East Danabury Square,East Danabury,Delaware,Central,Express,2024-05-03,13642,Active,36920
1443,RetailMart East Juliaport Plaza,East Juliaport,North Dakota,West,Flagship,2020-11-09,16654,Active,44457
1444,RetailMart South Curtis Square,South Curtis,South Dakota,Central,Standard,2015-02-12,12737,Active,40756
1445,RetailMart Port Andrew Mall,Port Andrew,Nebraska,South,Express,2017-09-17,19420,Active,27767
1446,RetailMart Williamsonchester Square,Williamsonchester,Minnesota,East,Outlet,2019-02-19,12830,Active,12761
1447,RetailMart North Gabriel Central,North Gabriel,Utah,Central,Outlet,2019-03-23,19842,Active,35411
1448,RetailMart New Belindaville Square,New Belindaville,Arkansas,West,Outlet,2022-06-09,12731,Active,11980
1449,RetailMart Robleshaven Central,Robleshaven,Ohio,West,Outlet,2025-02-13,13472,Active,33846
1450,RetailMart North Johnville Plaza,North Johnville,New Jersey,South,Flagship,2019-01-31,16751,Active,31377
1451,RetailMart South Eric Mall,South Eric,Louisiana,Central,Standard,2026-05-17,26734,Active,39974
1452,RetailMart Sherriview Square,Sherriview,Virginia,West,Outlet,2020-12-22,28701,Active,21730
1453,RetailMart Garciachester Central,Garciachester,Oklahoma,South,Express,2018-07-20,2481,Active,9907
1454,RetailMart North Aaronstad Square,North Aaronstad,Tennessee,West,Outlet,2018-09-06,9204,Active,25093
1455,RetailMart Port Jose Plaza,Port Jose,Connecticut,East,Standard,2022-07-11,12623,Active,9356
1456,RetailMart North Kevinshire Central,North Kevinshire,Idaho,South,Express,2022-05-12,20421,Active,3094
1457,RetailMart South Elizabethburgh Mall,South Elizabethburgh,Hawaii,North,Standard,2023-12-19,1862,Active,8769
1458,RetailMart Meghanmouth Mall,Meghanmouth,Massachusetts,East,Standard,2018-06-04,19050,Active,22983
1459,RetailMart South Jessica Plaza,South Jessica,North Dakota,Central,Outlet,2021-04-14,13677,Active,35254
1460,RetailMart Kaylaborough Square,Kaylaborough,Colorado,South,Flagship,2017-03-24,9254,Active,18402
1461,RetailMart Lake Sandrashire Square,Lake Sandrashire,California,West,Outlet,2016-09-11,26681,Active,12802
1462,RetailMart New Johnview Plaza,New Johnview,Delaware,Central,Express,2023-02-02,10356,Active,24217
1463,RetailMart West Frederickmouth Square,West Frederickmouth,Kansas,South,Flagship,2022-04-27,19226,Active,31957
1464,RetailMart Glassside Square,Glassside,Minnesota,Central,Outlet,2020-09-02,13158,Active,4276
1465,RetailMart North Savannah Plaza,North Savannah,Kentucky,Central,Flagship,2018-04-24,7848,Active,43410
1466,RetailMart Wattsmouth Square,Wattsmouth,Connecticut,Central,Outlet,2018-05-26,4021,Active,28684
1467,RetailMart Scottburgh Mall,Scottburgh,Oklahoma,Central,Express,2019-10-13,10773,Active,18011
1468,RetailMart Wallacehaven Central,Wallacehaven,Alabama,West,Outlet,2016-01-06,852,Active,26277
1469,RetailMart Rodriguezstad Central,Rodriguezstad,Alabama,North,Outlet,2019-09-06,11040,Active,23352
1470,RetailMart New Jasonfort Central,New Jasonfort,Pennsylvania,North,Flagship,2017-01-14,780,Active,35849
1471,RetailMart Edwardport Mall,Edwardport,Nevada,East,Outlet,2025-03-16,14654,Active,41899
1472,RetailMart Lake Jared Plaza,Lake Jared,Rhode Island,North,Express,2019-06-10,2575,Active,22579
1473,RetailMart Salasfurt Central,Salasfurt,Oregon,Central,Flagship,2023-01-07,16300,Active,3636
1474,RetailMart Vickiemouth Plaza,Vickiemouth,Texas,East,Flagship,2022-06-05,23359,Active,5169
1475,RetailMart Washingtonport Mall,Washingtonport,Alabama,North,Outlet,2025-11-05,1819,Active,26371
1476,RetailMart Oliviaside Plaza,Oliviaside,Alaska,North,Outlet,2016-12-11,9987,Closed,24856
1477,RetailMart Robinmouth Square,Robinmouth,Louisiana,West,Outlet,2026-06-18,4569,Active,4762
1478,RetailMart North Nicole Central,North Nicole,Texas,North,Express,2021-09-30,24456,Active,40835
1479,RetailMart East Joann Central,East Joann,Vermont,East,Flagship,2020-08-03,3471,Active,44490
1480,RetailMart West Emmabury Central,West Emmabury,New Mexico,East,Flagship,2019-12-10,18791,Active,12458
1481,RetailMart North Karenton Central,North Karenton,Iowa,West,Express,2026-07-04,303,Active,41798
1482,RetailMart Williamsshire Central,Williamsshire,Kansas,East,Express,2015-03-25,19851,Active,16470
1483,RetailMart South Geoffreybury Square,South Geoffreybury,Idaho,North,Flagship,2016-05-09,3572,Active,13346
1484,RetailMart North Michelleview Mall,North Michelleview,Mississippi,East,Standard,2017-07-22,15922,Active,18245
1485,RetailMart Courtneyview Plaza,Courtneyview,Colorado,East,Express,2016-01-26,10014,Active,24781
1486,RetailMart Hernandezmouth Central,Hernandezmouth,Maryland,West,Express,2024-03-04,11210,Active,37704
1487,RetailMart Nielsenfurt Plaza,Nielsenfurt,Mississippi,North,Express,2023-05-03,25075,Active,43844
1488,RetailMart Lake Brandonburgh Central,Lake Brandonburgh,Iowa,Central,Standard,2023-08-20,28725,Active,32330
1489,RetailMart West Christine Plaza,West Christine,Kentucky,East,Standard,2025-11-09,10502,Active,34922
1490,RetailMart Johnsonberg Mall,Johnsonberg,Virginia,West,Standard,2016-10-20,21600,Active,13592
1491,RetailMart Brianfort Mall,Brianfort,North Dakota,South,Outlet,2019-10-29,26744,Active,7092
1492,RetailMart Nicolechester Central,Nicolechester,Connecticut,North,Outlet,2023-11-10,25973,Active,22871
1493,RetailMart Cunninghambury Central,Cunninghambury,West Virginia,West,Express,2019-08-07,20212,Active,28765
1494,RetailMart New Kristenbury Mall,New Kristenbury,Kentucky,South,Express,2017-08-05,22075,Active,21954
1495,RetailMart Deannashire Central,Deannashire,Massachusetts,East,Standard,2025-02-15,19492,Active,32421
1496,RetailMart Morgantown Plaza,Morgantown,California,East,Outlet,2016-12-03,24790,Active,6775
1497,RetailMart New John Plaza,New John,Kentucky,South,Express,2018-08-23,24283,Active,41137
1498,RetailMart Sharonbury Central,Sharonbury,Tennessee,Central,Express,2024-09-02,18451,Active,28876
1499,RetailMart Teresatown Plaza,Teresatown,Arizona,North,Outlet,2025-01-20,12453,Active,44989
1500,RetailMart Carolynbury Central,Carolynbury,Alaska,West,Flagship,2017-02-28,1495,Active,33387
1501,RetailMart Valerieland Central,Valerieland,Tennessee,West,Express,2024-01-09,18122,Active,42290
1502,RetailMart West Brittany Central,West Brittany,Kansas,North,Outlet,2025-05-22,4075,Active,30387
1503,RetailMart Lake Michael Mall,Lake Michael,Michigan,South,Flagship,2019-01-22,22428,Active,42494
1504,RetailMart Karenfurt Plaza,Karenfurt,Connecticut,East,Standard,2022-11-15,17066,Closed,35808
1505,RetailMart Hickmanbury Square,Hickmanbury,Kentucky,West,Express,2020-11-22,16065,Active,27623
1506,RetailMart Port Amanda Square,Port Amanda,Alabama,Central,Standard,2020-04-20,6168,Closed,12436
1507,RetailMart Colleenberg Plaza,Colleenberg,Washington,South,Outlet,2019-05-29,27907,Active,39297
1508,RetailMart Josebury Square,Josebury,Minnesota,North,Standard,2022-05-22,1988,Active,35763
1509,RetailMart West Gary Square,West Gary,Texas,Central,Standard,2023-01-07,27865,Active,17580
1510,RetailMart Shannonmouth Square,Shannonmouth,North Dakota,North,Express,2022-05-05,26876,Active,8652
1511,RetailMart New Carolyn Plaza,New Carolyn,Kansas,Central,Standard,2025-07-28,30051,Active,9117
1512,RetailMart Kanefort Mall,Kanefort,Connecticut,North,Express,2021-11-15,28742,Active,19305
1513,RetailMart Herreraberg Plaza,Herreraberg,Tennessee,Central,Flagship,2017-07-10,9945,Active,19152
1514,RetailMart Bryanmouth Plaza,Bryanmouth,Montana,West,Outlet,2024-02-21,8462,Active,26163
1515,RetailMart Greenside Central,Greenside,Utah,East,Express,2023-07-11,9684,Active,30682
1516,RetailMart East Christopher Square,East Christopher,New Hampshire,South,Flagship,2021-06-29,7404,Closed,42164
1517,RetailMart New Jillton Square,New Jillton,West Virginia,East,Outlet,2018-03-26,14549,Active,33230
1518,RetailMart West Amyshire Mall,West Amyshire,Tennessee,East,Flagship,2025-12-27,19738,Active,35782
1519,RetailMart Woodfurt Plaza,Woodfurt,Delaware,East,Standard,2022-08-03,22132,Active,27491
1520,RetailMart Lake Elizabethview Square,Lake Elizabethview,Montana,North,Standard,2021-07-16,318,Active,23674
1521,RetailMart Janicemouth Plaza,Janicemouth,Ohio,Central,Express,2018-07-12,15498,Active,19187
1522,RetailMart Katrinafort Square,Katrinafort,North Dakota,East,Outlet,2021-05-30,15064,Active,40807
1523,RetailMart New Jacobmouth Central,New Jacobmouth,Mississippi,East,Flagship,2022-11-02,18404,Active,35473
1524,RetailMart West Saramouth Mall,West Saramouth,Missouri,East,Outlet,2016-09-15,22566,Active,18921
1525,RetailMart Carolynview Central,Carolynview,Pennsylvania,North,Standard,2015-11-16,7794,Active,21007
1526,RetailMart Port Kristinamouth Square,Port Kristinamouth,Mississippi,East,Express,2015-09-18,15772,Active,16308
1527,RetailMart North Shelleystad Plaza,North Shelleystad,South Carolina,West,Express,2019-09-18,9715,Active,41700
1528,RetailMart Yangberg Mall,Yangberg,Louisiana,Central,Outlet,2020-07-18,4010,Active,18212
1529,RetailMart Burtonburgh Square,Burtonburgh,Oklahoma,Central,Express,2022-11-27,2028,Active,5985
1530,RetailMart Mileston Mall,Mileston,California,North,Outlet,2015-06-10,27770,Active,20793
1531,RetailMart Gomezberg Square,Gomezberg,Connecticut,Central,Standard,2023-03-13,2324,Active,2031
1532,RetailMart Scottmouth Central,Scottmouth,Maine,South,Standard,2015-08-29,3371,Active,28848
1533,RetailMart East Jessicaport Plaza,East Jessicaport,Indiana,North,Standard,2018-07-02,20089,Active,12745
1534,RetailMart Hallhaven Central,Hallhaven,Massachusetts,North,Flagship,2015-05-03,26620,Active,37235
1535,RetailMart Turnerside Plaza,Turnerside,Montana,East,Express,2015-03-05,29471,Active,5735
1536,RetailMart South Jenniferborough Mall,South Jenniferborough,Iowa,West,Flagship,2025-05-15,28930,Active,18791
1537,RetailMart Steveside Mall,Steveside,Oklahoma,West,Outlet,2018-06-06,4698,Active,5355
1538,RetailMart South Justinport Central,South Justinport,Utah,North,Flagship,2016-01-26,14366,Active,43162
1539,RetailMart Marthaburgh Central,Marthaburgh,Wyoming,North,Outlet,2026-07-09,27700,Active,36222
1540,RetailMart Davischester Mall,Davischester,West Virginia,South,Outlet,2018-03-16,26662,Active,22940
1541,RetailMart Rebeccabury Square,Rebeccabury,New York,Central,Outlet,2026-07-04,5516,Active,5667
1542,RetailMart South Amyview Central,South Amyview,Louisiana,East,Express,2022-05-29,7829,Active,29478
1543,RetailMart Port Austinfort Central,Port Austinfort,Montana,South,Standard,2026-02-21,19540,Active,4794
1544,RetailMart Port Kevin Plaza,Port Kevin,Indiana,South,Express,2021-08-15,25528,Active,26099
1545,RetailMart Pierceview Plaza,Pierceview,Indiana,South,Flagship,2015-07-07,10460,Active,41012
1546,RetailMart Estradaberg Central,Estradaberg,California,North,Standard,2022-07-27,8541,Active,10248
1547,RetailMart Feliciafurt Plaza,Feliciafurt,Wisconsin,North,Express,2016-07-15,24060,Active,21139
1548,RetailMart North Sandrashire Square,North Sandrashire,Delaware,West,Express,2019-08-26,8026,Active,29075
1549,RetailMart West Stephaniebury Square,West Stephaniebury,Indiana,South,Outlet,2015-05-03,27354,Active,39667
1550,RetailMart Claytonmouth Central,Claytonmouth,Delaware,Central,Outlet,2025-05-22,23693,Active,29203
1551,RetailMart West Andrea Mall,West Andrea,Alabama,East,Outlet,2017-04-14,1066,Active,30028
1552,RetailMart Lindsayshire Square,Lindsayshire,Oklahoma,East,Standard,2016-11-23,7394,Active,14696
1553,RetailMart Port Brianna Square,Port Brianna,Ohio,North,Outlet,2017-01-15,7142,Active,17463
1554,RetailMart Kevinland Central,Kevinland,Iowa,North,Express,2021-05-20,25141,Active,38274
1555,RetailMart Justinfort Square,Justinfort,Michigan,East,Outlet,2020-12-15,8986,Active,37303
1556,RetailMart Jeremychester Plaza,Jeremychester,Hawaii,Central,Outlet,2019-12-10,28235,Active,42064
1557,RetailMart Lorrainemouth Mall,Lorrainemouth,South Dakota,East,Standard,2020-04-12,1479,Active,35053
1558,RetailMart Castillohaven Square,Castillohaven,Minnesota,South,Express,2018-10-01,14759,Active,38753
1559,RetailMart Andrewmouth Square,Andrewmouth,Washington,South,Flagship,2022-06-18,23894,Active,42820
1560,RetailMart Howardland Central,Howardland,New Jersey,West,Standard,2016-08-29,9578,Active,29840
1561,RetailMart North Tammy Central,North Tammy,Indiana,West,Standard,2016-08-13,2303,Active,39159
1562,RetailMart Strongland Square,Strongland,Nebraska,Central,Standard,2016-09-23,23239,Active,33749
1563,RetailMart Stewartmouth Plaza,Stewartmouth,South Carolina,West,Flagship,2026-07-19,29722,Active,22544
1564,RetailMart West Aprilbury Plaza,West Aprilbury,Wisconsin,Central,Outlet,2017-02-10,1499,Active,11075
1565,RetailMart New Brandonshire Central,New Brandonshire,Montana,South,Outlet,2023-07-10,9707,Active,35512
1566,RetailMart South Deborahton Plaza,South Deborahton,Mississippi,East,Outlet,2018-03-09,8693,Active,13717
1567,RetailMart Gabrielland Plaza,Gabrielland,Rhode Island,East,Standard,2024-10-22,4578,Active,23545
1568,RetailMart Port Bradside Square,Port Bradside,Wyoming,South,Outlet,2025-03-24,28558,Active,39129
1569,RetailMart Port Lindsay Square,Port Lindsay,North Carolina,South,Express,2023-08-03,24301,Active,26405
1570,RetailMart Chenhaven Mall,Chenhaven,Mississippi,South,Standard,2019-02-11,25455,Active,32831
1571,RetailMart Port Laurahaven Central,Port Laurahaven,Michigan,West,Express,2017-05-03,24861,Active,42348
1572,RetailMart West Nicole Plaza,West Nicole,North Dakota,Central,Outlet,2016-02-03,10055,Active,39353
1573,RetailMart Caitlynville Square,Caitlynville,Kentucky,Central,Outlet,2016-07-27,28481,Active,15192
1574,RetailMart Port Christineville Square,Port Christineville,Wyoming,North,Express,2015-06-11,15335,Active,16340
1575,RetailMart Lake James Plaza,Lake James,Michigan,North,Outlet,2016-06-14,9282,Active,14466
1576,RetailMart South Jorgechester Square,South Jorgechester,California,East,Standard,2022-03-27,25492,Active,12540
1577,RetailMart East Ashleyburgh Mall,East Ashleyburgh,Arkansas,South,Express,2016-11-02,11402,Active,34748
1578,RetailMart Bethfurt Central,Bethfurt,Arizona,South,Standard,2018-09-02,20077,Closed,11505
1579,RetailMart Brewerview Central,Brewerview,Rhode Island,West,Flagship,2024-01-07,17198,Active,9926
1580,RetailMart South Emmaport Square,South Emmaport,Indiana,East,Flagship,2025-01-20,28486,Active,23968
1581,RetailMart New Pamelaberg Central,New Pamelaberg,Hawaii,East,Express,2023-01-19,10939,Active,38585
1582,RetailMart Lake Jason Mall,Lake Jason,Iowa,North,Outlet,2023-09-30,11754,Active,17279
1583,RetailMart East Christopher Central,East Christopher,North Dakota,South,Outlet,2015-03-19,8333,Active,11214
1584,RetailMart Stephanieview Plaza,Stephanieview,North Carolina,North,Outlet,2015-01-25,27574,Active,26743
1585,RetailMart Lake Robertfurt Plaza,Lake Robertfurt,Hawaii,South,Standard,2022-05-13,25682,Active,16079
1586,RetailMart Lake Billyfort Square,Lake Billyfort,Georgia,North,Standard,2026-06-03,21229,Active,7051
1587,RetailMart Port Tylerville Square,Port Tylerville,North Dakota,East,Standard,2021-11-12,27761,Active,22959
1588,RetailMart North Brandy Mall,North Brandy,Pennsylvania,Central,Flagship,2019-09-23,27070,Active,18367
1589,RetailMart South Georgemouth Plaza,South Georgemouth,Tennessee,South,Standard,2019-05-27,18949,Active,6737
1590,RetailMart Trujillotown Plaza,Trujillotown,Virginia,Central,Outlet,2024-09-11,15159,Closed,21721
1591,RetailMart West Theresa Central,West Theresa,Minnesota,South,Standard,2023-04-13,6960,Active,21063
1592,RetailMart Sharonburgh Central,Sharonburgh,Hawaii,Central,Standard,2026-05-16,2099,Active,2375
1593,RetailMart Deborahburgh Mall,Deborahburgh,Ohio,West,Outlet,2022-10-12,19806,Active,27506
1594,RetailMart Johnsonbury Plaza,Johnsonbury,Hawaii,West,Flagship,2021-09-05,13895,Active,17217
1595,RetailMart North Mariafort Mall,North Mariafort,Connecticut,East,Outlet,2022-08-09,20697,Active,11644
1596,RetailMart North Matthew Central,North Matthew,South Dakota,East,Standard,2021-09-19,11808,Active,13385
1597,RetailMart Claybury Central,Claybury,North Carolina,East,Standard,2024-11-23,22529,Active,16624
1598,RetailMart Lake Christy Square,Lake Christy,Kentucky,West,Standard,2021-03-18,13881,Active,21240
1599,RetailMart West Michellefort Central,West Michellefort,South Dakota,North,Express,2025-10-11,24160,Active,9821
1600,RetailMart Port Danielchester Plaza,Port Danielchester,Delaware,North,Flagship,2022-10-31,20575,Active,14477
1601,RetailMart Mitchellport Square,Mitchellport,Wisconsin,South,Flagship,2025-04-23,12537,Active,35714
1602,RetailMart Louisland Mall,Louisland,New Mexico,Central,Flagship,2021-09-26,25833,Active,11729
1603,RetailMart Halehaven Square,Halehaven,Massachusetts,East,Outlet,2022-08-10,11424,Active,38199
1604,RetailMart North Jessica Plaza,North Jessica,Virginia,East,Outlet,2017-07-05,15306,Active,30786
1605,RetailMart West Danielstad Square,West Danielstad,Pennsylvania,Central,Express,2018-12-31,11504,Active,3124
1606,RetailMart Port Sallystad Plaza,Port Sallystad,Mississippi,North,Standard,2017-01-18,10172,Active,39978
1607,RetailMart South Tinaton Plaza,South Tinaton,Maine,North,Express,2019-07-07,18239,Active,28153
1608,RetailMart Hodgesberg Square,Hodgesberg,Illinois,West,Standard,2017-09-02,9898,Active,23826
1609,RetailMart East Martinport Central,East Martinport,West Virginia,North,Flagship,2022-08-09,29926,Active,5945
1610,RetailMart South Maryland Plaza,South Maryland,Michigan,East,Express,2017-08-21,6791,Active,41591
1611,RetailMart Port Kristen Mall,Port Kristen,New Jersey,Central,Flagship,2026-05-31,30083,Active,14137
1612,RetailMart North Amandamouth Mall,North Amandamouth,Delaware,South,Flagship,2022-12-16,9740,Active,27343
1613,RetailMart Port Edward Central,Port Edward,Rhode Island,West,Standard,2024-06-17,26897,Active,9576
1614,RetailMart Kellychester Square,Kellychester,Virginia,Central,Flagship,2020-01-19,814,Active,36494
1615,RetailMart New Elizabethstad Central,New Elizabethstad,Wisconsin,Central,Outlet,2019-05-16,7246,Active,19416
1616,RetailMart Lake Amystad Mall,Lake Amystad,South Dakota,East,Express,2017-12-14,27560,Active,27951
1617,RetailMart Mcleanside Mall,Mcleanside,Missouri,West,Express,2023-04-04,10396,Closed,29153
1618,RetailMart Rogersbury Square,Rogersbury,Arizona,West,Outlet,2016-06-17,26387,Active,2345
1619,RetailMart Joshuaburgh Mall,Joshuaburgh,Tennessee,North,Outlet,2024-01-04,5186,Active,40127
1620,RetailMart South Cody Square,South Cody,New York,South,Outlet,2023-09-26,6411,Active,21362
1621,RetailMart South Shelly Central,South Shelly,Washington,North,Standard,2026-02-14,1555,Active,41618
1622,RetailMart Browntown Plaza,Browntown,Oregon,East,Express,2015-03-08,11593,Active,26736
1623,RetailMart Rodneyland Mall,Rodneyland,New Hampshire,West,Flagship,2019-12-28,15043,Active,26537
1624,RetailMart Rosalesview Plaza,Rosalesview,Alaska,Central,Express,2025-09-19,22663,Active,23952
1625,RetailMart New Brandonhaven Mall,New Brandonhaven,North Dakota,West,Express,2019-02-05,18472,Active,29328
1626,RetailMart West Stephenfort Mall,West Stephenfort,Alabama,East,Standard,2024-08-12,26427,Active,29936
1627,RetailMart West Jamesville Plaza,West Jamesville,Maine,West,Flagship,2021-10-07,26929,Active,4559
1628,RetailMart West Staceyville Plaza,West Staceyville,Minnesota,North,Express,2024-02-11,21763,Active,21796
1629,RetailMart Brookeshire Central,Brookeshire,Washington,West,Outlet,2022-06-24,1574,Active,6670
1630,RetailMart Cortezbury Square,Cortezbury,New Hampshire,North,Standard,2019-03-03,29149,Active,8149
1631,RetailMart Donnaside Plaza,Donnaside,Maine,East,Standard,2023-08-09,10468,Active,36972
1632,RetailMart South Deborahside Mall,South Deborahside,North Dakota,West,Outlet,2015-08-14,17478,Active,40198
1633,RetailMart Desireefurt Mall,Desireefurt,Nebraska,East,Outlet,2020-08-05,21815,Active,4219
1634,RetailMart West Jessica Square,West Jessica,Indiana,East,Express,2015-03-24,21580,Active,21426
1635,RetailMart New Jenniferport Mall,New Jenniferport,Oregon,South,Express,2018-06-20,13363,Active,2274
1636,RetailMart Kimberlyville Mall,Kimberlyville,Maryland,Central,Express,2018-04-27,9604,Active,14952
1637,RetailMart Port Patricia Square,Port Patricia,Michigan,West,Express,2022-09-15,21536,Active,44254
1638,RetailMart New Alexandertown Square,New Alexandertown,Ohio,North,Standard,2023-01-10,26552,Active,3668
1639,RetailMart New Christinaland Central,New Christinaland,New Hampshire,South,Express,2019-04-14,3750,Active,41841
1640,RetailMart New Matthew Central,New Matthew,Oregon,South,Standard,2019-08-24,17613,Active,17427
1641,RetailMart North Rachel Plaza,North Rachel,Kansas,South,Outlet,2021-09-27,15342,Active,15605
1642,RetailMart Annaport Square,Annaport,Nevada,South,Express,2025-09-15,19115,Active,39194
1643,RetailMart Travisland Mall,Travisland,Maine,North,Express,2018-11-10,19345,Active,13394
1644,RetailMart Robertfort Plaza,Robertfort,North Dakota,West,Flagship,2019-01-09,20060,Active,24625
1645,RetailMart Lake Connieburgh Plaza,Lake Connieburgh,Tennessee,Central,Outlet,2026-01-31,10159,Active,43335
1646,RetailMart South Jeffreytown Central,South Jeffreytown,Rhode Island,South,Express,2023-04-08,23436,Active,4471
1647,RetailMart Blairland Mall,Blairland,Mississippi,West,Flagship,2018-05-07,14381,Active,14484
1648,RetailMart Powersberg Square,Powersberg,Wyoming,North,Standard,2021-06-09,6208,Active,6699
1649,RetailMart Bradleyport Mall,Bradleyport,West Virginia,Central,Standard,2015-04-26,27224,Active,13757
1650,RetailMart Johnsonburgh Plaza,Johnsonburgh,California,South,Outlet,2023-10-21,24377,Active,2071
1651,RetailMart Wilsonport Square,Wilsonport,South Carolina,East,Outlet,2024-10-23,22095,Active,16546
1652,RetailMart Guerreroview Plaza,Guerreroview,South Dakota,West,Outlet,2018-12-19,29469,Active,21302
1653,RetailMart Lake Garyburgh Mall,Lake Garyburgh,Oregon,South,Standard,2018-09-04,3853,Active,11004
1654,RetailMart Oliverbury Plaza,Oliverbury,Connecticut,North,Standard,2022-03-19,21224,Active,44585
1655,RetailMart Meganchester Square,Meganchester,Kansas,East,Outlet,2024-04-21,28570,Active,19259
1656,RetailMart Lake Shaneville Mall,Lake Shaneville,New Jersey,South,Flagship,2015-02-06,4723,Active,13058
1657,RetailMart Sancheztown Mall,Sancheztown,North Carolina,Central,Flagship,2023-09-26,3336,Closed,36122
1658,RetailMart Floresview Mall,Floresview,New Hampshire,North,Flagship,2015-11-23,18393,Active,7658
1659,RetailMart West Victoria Square,West Victoria,Massachusetts,West,Outlet,2024-04-21,9311,Active,27904
1660,RetailMart Sullivanfurt Plaza,Sullivanfurt,Vermont,South,Outlet,2017-06-02,3559,Active,34516
1661,RetailMart Daniellestad Mall,Daniellestad,New Hampshire,Central,Standard,2017-02-08,21415,Active,17815
1662,RetailMart Port Ronald Central,Port Ronald,Wyoming,East,Express,2024-04-19,15817,Active,17325
1663,RetailMart Lake Emily Plaza,Lake Emily,Wisconsin,West,Flagship,2026-06-23,7024,Active,31010
1664,RetailMart Whitneyburgh Mall,Whitneyburgh,New Mexico,East,Flagship,2022-03-29,16966,Active,4113
1665,RetailMart Markport Plaza,Markport,Louisiana,Central,Express,2015-04-12,25545,Active,19979
1666,RetailMart Martinezburgh Square,Martinezburgh,Missouri,North,Standard,2017-06-17,20605,Active,7151
1667,RetailMart East Anthonyport Mall,East Anthonyport,Wisconsin,Central,Express,2024-04-04,22623,Active,38991
1668,RetailMart Port Erintown Square,Port Erintown,North Carolina,West,Outlet,2021-12-20,2790,Active,24969
1669,RetailMart East Desireeton Square,East Desireeton,Indiana,South,Express,2018-04-01,6552,Active,3558
1670,RetailMart Alexanderport Plaza,Alexanderport,Nevada,North,Standard,2020-01-12,19288,Active,39414
1671,RetailMart Hoton Mall,Hoton,New Mexico,South,Outlet,2025-01-03,5897,Active,19297
1672,RetailMart South Annamouth Mall,South Annamouth,West Virginia,West,Express,2023-08-02,20832,Active,5763
1673,RetailMart Lake Erikville Mall,Lake Erikville,New York,East,Express,2020-09-21,20567,Active,2711
1674,RetailMart New Beckymouth Mall,New Beckymouth,Alaska,East,Flagship,2015-12-21,12616,Active,44952
1675,RetailMart Guzmanborough Plaza,Guzmanborough,Mississippi,South,Standard,2021-02-26,23081,Active,2908
1676,RetailMart Jamesmouth Central,Jamesmouth,Illinois,North,Outlet,2025-06-15,6614,Active,33303
1677,RetailMart Toddborough Plaza,Toddborough,Oregon,North,Flagship,2017-09-24,9871,Active,12934
1678,RetailMart Kirbyfurt Mall,Kirbyfurt,Maryland,South,Outlet,2016-01-30,3341,Active,36582
