store_id,store_name,city,state,region,store_type,opening_date,manager_id,store_status,square_feet
969,RetailMart Brendafurt Plaza,Brendafurt,Virginia,South,Outlet,2019-12-05,23954.0,Active,43658
5148,RetailMart New Sarahhaven Square,New Sarahhaven,Illinois,Central,Standard,2025-08-31,7994.0,Active,44464
19895,RetailMart South Gina Square,South Gina,Rhode Island,South,Outlet,2021-05-06,5213.0,Active,19066
4887,RetailMart Joshuaborough Square,Joshuaborough,Florida,West,Outlet,2023-11-07,3530.0,Active,4882
4942,RetailMart Marioshire Plaza,Marioshire,Vermont,Central,Express,05-17-2016,14139.0,Active,25858
21822,RetailMart East Johntown Plaza,East Johntown,Oklahoma,North,Standard,2019-03-29,15785.0,Active,15235
9018,RetailMart Davidburgh Plaza,Davidburgh,New Mexico,East,Flagship,2023-09-20,10188.0,Active,30791
20587,RetailMart Port Alexandra Plaza,Port Alexandra,New Mexico,Central,Standard,2023-08-21,18903.0,Active,18114
9663,RetailMart South Andrew Central,South Andrew,Iowa,East,Flagship,2025-01-15,1862.0,Active,20287
6042,RetailMart Johnsonbury Square,Johnsonbury,Pennsylvania,Central,Flagship,04-08-2022,27057.0,Active,24937
7965,RetailMart Whiteberg Mall,Whiteberg,North Dakota,North,Standard,2026-05-01,6110.0,Active,16378
1173,RetailMart Adamport Plaza,Adamport,Alaska,Central,Standard,2024-01-09,13351.0,Closed,13686
1185,RetailMart South Lindseyfurt Mall,South Lindseyfurt,South Carolina,North,Express,2025-06-24,21216.0,Active,42316
14855,RetailMart Livingstonhaven Mall,Livingstonhaven,Arkansas,Central,Standard,2016-10-26,8366.0,Active,19618
9897,RetailMart Kristenborough Plaza,Kristenborough,North Dakota,West,Flagship,2024-03-05,1405.0,Active,10702
13151,RetailMart New Kyleport Central,New Kyleport,Iowa,North,Express,12-21-2024,29408.0,ACTIVE,11938
5470,RetailMart Porterport Mall,Porterport,Maryland,Central,Flagship,2020-06-18,24481.0,Active,15587
9032,RetailMart Harrisonport Central,Harrisonport,Texas,East,Flagship,2025-05-17,13637.0,Active,37693
2287,RetailMart Fosterland Central,Fosterland,Iowa,West,Standard,2016-02-06,28439.0,Active,8540
27399,RetailMart Bakershire Plaza,Bakershire,Oregon,West,Flagship,2015-08-10,4049.0,ACTIVE,29529
5335,RetailMart West Sarah Mall,West Sarah,Indiana,East,Flagship,2020-09-20,7493.0,Closed,18560
14623,RetailMart Sanchezmouth Plaza,Sanchezmouth,Virginia,South,Express,2024-10-12,409.0,Active,44338
22095,RetailMart South Elizabethland Mall,South Elizabethland,Wyoming,North,Express,2019-11-01,15227.0,Active,5477
26089,RetailMart North Jasminefurt Mall,North Jasminefurt,New York,West,Standard,06-19-2019,3764.0,Active,42533
15127,RetailMart Williamsview Plaza,Williamsview,New Jersey,Central,Express,2025-05-09,12146.0,Active,9975
21455,RetailMart Petersland Plaza,Petersland,Louisiana,South,Express,2021-11-25,14882.0,Closed,19139
18471,RetailMart Haynesshire Square,Haynesshire,Kentucky,Central,Flagship,2024-01-29,22397.0,Closed,44658
23341,RetailMart Vanessamouth Central,Vanessamouth,Alabama,South,Outlet,2019-01-12,335.0,Active,19422
157,RetailMart Fowlerport Mall,Fowlerport,Pennsylvania,South,Standard,2024-09-27,17893.0,Active,44912
5108,RetailMart Angelicaland Square,Angelicaland,Ohio,Central,Flagship,2020-07-22,2334.0,closed,15454
20753,RetailMart Harrisonview Plaza,Harrisonview,New Mexico,South,Outlet,03-30-2020,5336.0,Active,5221
5466,RetailMart Port Johnfurt Square,Port Johnfurt,Maine,East,Flagship,2022-08-12,1304.0,Active,21170
19385,RetailMart Mathewshire Central,Mathewshire,Delaware,East,Standard,2024-03-04,698.0,Active,38636
53,RetailMart East Jennifer Square,East Jennifer,Virginia,East,Outlet,2022-02-02,23563.0,Active,26671
26461,RetailMart New Carrietown Plaza,New Carrietown,Delaware,South,Outlet,2025-09-05,1982.0,Active,8060
22385,RetailMart Lake Ashleyberg Mall,Lake Ashleyberg,Mississippi,East,Express,2025-08-03,3460.0,Active,2562
15536,RetailMart Port Lori Central,Port Lori,South Carolina,East,Standard,2017-03-20,11735.0,Active,9279
28432,RetailMart Jenkinsbury Central,Jenkinsbury,Alaska,Central,Outlet,2017-07-01,29283.0,Active,20385
15341,RetailMart West Brianport Square,West Brianport,California,East,Flagship,2024-08-21,13699.0,Active,37819
15502,RetailMart Michelleview Central,Michelleview,Arizona,North,Standard,2026-06-25,17310.0,Active,29206
21744,RetailMart Flemingfurt Central,Flemingfurt,California,West,Outlet,04-26-2018,23761.0,ACTIVE,4767
10865,RetailMart Lake Derrickview Plaza,Lake Derrickview,Wisconsin,North,Outlet,2018-04-03,5081.0,Active,34154
15526,RetailMart Frederickside Plaza,Frederickside,Nebraska,North,Express,12-05-2020,1380.0,Active,4559
3326,RetailMart New Craigstad Plaza,New Craigstad,California,North,Outlet,12-13-2020,,Active,23772
3850,RetailMart Grahamchester Central,Grahamchester,Georgia,North,Outlet,2021-03-19,13873.0,Active,7066
7477,RetailMart South Manuel Mall,South Manuel,Arizona,South,Standard,03-21-2026,,Active,39866
6492,RetailMart Angelaside Plaza,Angelaside,New Hampshire,East,Outlet,2015-10-22,19237.0,Active,30734
24025,RetailMart Tracyborough Central,Tracyborough,Michigan,East,Flagship,10-24-2021,11487.0,Closed,22256
18603,RetailMart Frankmouth Plaza,Frankmouth,Colorado,Central,Outlet,2022-07-08,3226.0,Active,13963
29226,RetailMart Port Anthony Central,Port Anthony,New York,Central,Flagship,2015-04-16,5202.0,active,14131
3949,RetailMart Andrewshire Mall,Andrewshire,New Mexico,North,Outlet,02-14-2017,849.0,Active,16518
25712,RetailMart Mooreberg Square,Mooreberg,Maine,West,Express,2024-05-24,12833.0,Active,9716
15173,RetailMart Lake Leonard Square,Lake Leonard,Minnesota,South,Outlet,2018-04-16,15690.0,Closed,4072
15690,RetailMart Port Jonathan Mall,Port Jonathan,South Dakota,North,Flagship,2023-09-18,14287.0,Active,26390
9054,RetailMart South Jamesfurt Mall,South Jamesfurt,Rhode Island,West,Flagship,2019-12-13,18863.0,Active,13025
14122,RetailMart West Sarahaven Central,West Sarahaven,Michigan,North,Flagship,2018-06-03,16202.0,Active,31569
18093,RetailMart Hernandezborough Square,Hernandezborough,Iowa,East,Standard,2017-11-04,15391.0,Active,41304
3605,RetailMart North Phillipland Plaza,North Phillipland,Kentucky,North,Standard,2016-01-18,7097.0,Active,35039
2704,RetailMart North Annstad Square,North Annstad,Utah,North,Flagship,2017-07-21,8173.0,Active,40958
3220,RetailMart Lake Carmenstad Mall,Lake Carmenstad,North Carolina,Central,Express,2022-07-18,23794.0,Active,34854
12020,RetailMart West Paul Square,West Paul,Ohio,North,Flagship,2018-06-15,11770.0,Active,9586
29784,RetailMart New Amandaberg Central,New Amandaberg,Minnesota,North,Flagship,2020-11-06,11682.0,Active,6463
22424,RetailMart New Ricardoport Square,New Ricardoport,Georgia,North,Flagship,2019-06-10,4442.0,Active,18242
20738,RetailMart Port Kristin Central,Port Kristin,Rhode Island,East,Outlet,2017-07-18,20798.0,Active,30584
24439,RetailMart Kevinfurt Plaza,Kevinfurt,Florida,East,Flagship,2024-11-01,22607.0,Active,40377
27114,RetailMart Port Benjamin Plaza,Port Benjamin,New Jersey,East,Outlet,2022-01-22,2108.0,Active,13965
23816,RetailMart New Gina Plaza,New Gina,South Carolina,East,Express,2020-09-29,26025.0,Active,20075
12977,RetailMart South Aaron Square,South Aaron,Florida,Central,Flagship,2022-03-10,6401.0,Active,31620
24137,RetailMart West Ryan Square,West Ryan,Ohio,North,Outlet,2016-01-15,21279.0,Active,41277
6245,RetailMart West Corey Mall,West Corey,Alaska,North,Express,2025-06-26,17231.0,Active,26035
9741,RetailMart Newmanmouth Plaza,Newmanmouth,Nebraska,West,Flagship,06-12-2023,10125.0,Active,14740
26406,RetailMart Port Jennifer Plaza,Port Jennifer,Oklahoma,South,Flagship,2018-11-20,13445.0,Active,6509
2455,RetailMart West Douglas Square,West Douglas,Maine,Central,Express,2025-06-05,6691.0,Active,33336
20739,RetailMart East Gregory Plaza,East Gregory,Nebraska,North,Outlet,2025-03-11,8885.0,Active,12074
19926,RetailMart Toddbury Central,Toddbury,Rhode Island,West,Flagship,2021-09-03,19189.0,Active,9268
16880,RetailMart Shawnfurt Mall,Shawnfurt,Ohio,North,Outlet,11-15-2018,29873.0,Active,29239
10957,RetailMart Gardnerfurt Mall,Gardnerfurt,Connecticut,South,Flagship,07-01-2022,7381.0,Active,28047
8129,RetailMart Courtneychester Central,Courtneychester,Mississippi,South,Flagship,2020-01-08,9820.0,Active,12641
3112,RetailMart East Anthony Central,East Anthony,Maine,East,Outlet,11-01-2018,13801.0,ACTIVE,37141
24186,RetailMart Suzanneburgh Square,Suzanneburgh,Hawaii,East,Outlet,2020-03-07,6193.0,active,36108
10916,RetailMart North Elizabeth Central,North Elizabeth,Texas,South,Express,2016-10-18,20211.0,Active,39556
26551,RetailMart East Michaelport Mall,East Michaelport,Georgia,West,Express,2021-11-14,10009.0,Active,17784
19297,RetailMart Walkerside Mall,Walkerside,Utah,South,Flagship,2017-05-20,6063.0,Closed,13134
25497,RetailMart Sloanside Central,Sloanside,Massachusetts,Central,Express,2018-02-18,18205.0,Active,5669
23743,RetailMart Romanfurt Central,Romanfurt,Vermont,North,Standard,02-06-2019,12669.0,Active,2216
5717,RetailMart Jonesville Square,Jonesville,Missouri,Central,Flagship,12-19-2019,17275.0,Active,25980
27836,RetailMart East Michael Central,East Michael,Washington,Central,Standard,2019-12-19,17749.0,Active,8205
16402,RetailMart Moorebury Central,Moorebury,Connecticut,Central,Outlet,2022-05-02,30032.0,Active,15413
14010,RetailMart Thomasfurt Central,Thomasfurt,Ohio,Central,Express,2024-08-16,14278.0,active,38645
10167,RetailMart North Diane Plaza,North Diane,Ohio,South,Express,2016-03-08,9200.0,closed,24144
25086,RetailMart Erinstad Mall,Erinstad,Wyoming,North,Flagship,2025-04-30,22952.0,Active,40738
20407,RetailMart Turnerport Central,Turnerport,Delaware,Central,Flagship,2020-12-17,16292.0,Active,9648
8881,RetailMart Donnaburgh Mall,Donnaburgh,New Mexico,East,Express,2025-02-26,571.0,Active,14858
3436,RetailMart East Kennethshire Plaza,East Kennethshire,Texas,East,Standard,2019-08-05,4861.0,Active,6680
7638,RetailMart Nicoleport Plaza,Nicoleport,North Carolina,North,Express,2017-06-07,2307.0,Active,38619
5885,RetailMart Anthonymouth Square,Anthonymouth,Arkansas,West,Outlet,2017-05-07,17387.0,Active,27149
27550,RetailMart East Melissa Square,East Melissa,Kansas,West,Outlet,2024-05-10,14555.0,Active,16234
18244,RetailMart Hernandezchester Plaza,Hernandezchester,Massachusetts,South,Flagship,2024-05-10,24568.0,Active,14827
26965,RetailMart Kellyberg Central,Kellyberg,Mississippi,North,Outlet,2018-12-05,19077.0,Active,5833
17799,RetailMart Elliottchester Central,Elliottchester,Kentucky,South,Flagship,09-22-2019,12903.0,Active,22106
10199,RetailMart Jonestown Mall,Jonestown,South Carolina,East,Express,2017-11-24,2929.0,Closed,26285
7623,RetailMart Johnsonmouth Central,Johnsonmouth,Massachusetts,South,Flagship,2017-06-04,8289.0,Closed,25595
28859,RetailMart South Edwardshire Square,South Edwardshire,Pennsylvania,East,Flagship,01-25-2022,22557.0,Active,15871
14091,RetailMart Deannabury Central,Deannabury,New Hampshire,Central,Express,2019-12-01,28044.0,Active,44263
19181,RetailMart Jayfurt Plaza,Jayfurt,New Jersey,Central,Outlet,2017-06-22,27035.0,Active,23403
18082,RetailMart West Michael Mall,West Michael,Minnesota,Central,Outlet,2016-06-28,22154.0,active,15514
15128,RetailMart West Michaelport Square,West Michaelport,Arkansas,East,Express,2016-11-15,14845.0,Active,13759
8461,RetailMart North Meganside Plaza,North Meganside,Alabama,Central,Flagship,2021-10-06,12374.0,Active,22283
7238,RetailMart Bishopfort Central,Bishopfort,Kentucky,North,Standard,2023-01-26,1275.0,Active,5693
16645,RetailMart Steveport Central,Steveport,Massachusetts,West,Flagship,10-12-2024,23501.0,Active,34163
13751,RetailMart Elliottstad Square,Elliottstad,Massachusetts,West,Express,07-29-2022,26508.0,Active,19783
9948,RetailMart Port Samuelstad Square,Port Samuelstad,Tennessee,Central,Standard,10-06-2015,5134.0,Active,12578
23231,RetailMart Hannahside Plaza,Hannahside,Washington,North,Express,2018-02-28,12439.0,Active,19131
22166,RetailMart Shaneshire Square,Shaneshire,Texas,West,Flagship,01-01-2019,14419.0,Active,40136
22344,RetailMart Shannonville Plaza,Shannonville,Ohio,Central,Flagship,2025-05-12,8798.0,Active,19249
5874,RetailMart Michaelland Mall,Michaelland,Virginia,East,Express,2017-01-14,21719.0,Active,12172
8918,RetailMart Meyerston Central,Meyerston,Georgia,East,Outlet,2024-11-18,5799.0,Active,32627
20869,RetailMart Anthonystad Plaza,Anthonystad,Texas,East,Standard,2018-03-02,7522.0,Active,33898
25055,RetailMart Walkermouth Central,Walkermouth,Wisconsin,West,Outlet,2023-09-25,18148.0,Active,21445
27205,RetailMart New Laura Central,New Laura,New Jersey,Central,Outlet,2023-09-05,5979.0,Active,31088
25996,RetailMart Lake Joshuaberg Mall,Lake Joshuaberg,Montana,South,Flagship,2025-07-07,4688.0,Active,26493
27302,RetailMart Paulmouth Central,Paulmouth,Maine,East,Express,2025-08-17,29763.0,Active,9480
1333,RetailMart Moralesville Mall,Moralesville,Pennsylvania,South,Express,06-18-2023,12499.0,Active,2082
12134,RetailMart New Angelachester Square,New Angelachester,Missouri,South,Standard,2016-11-05,27586.0,Active,12336
26141,RetailMart Brendafurt Square,Brendafurt,North Carolina,North,Express,2024-08-30,6730.0,Active,8399
14207,RetailMart Lake Patrick Mall,Lake Patrick,South Carolina,South,Express,2026-07-01,18385.0,Active,44703
24906,RetailMart West Elizabeth Mall,West Elizabeth,South Dakota,South,Express,2017-04-01,3085.0,Active,27535
19771,RetailMart Lopezburgh Central,Lopezburgh,California,North,Express,09-09-2015,4005.0,Active,18283
28616,RetailMart New Gerald Plaza,New Gerald,Colorado,West,Express,2026-04-19,1643.0,active,40624
4535,RetailMart North Christinafurt Plaza,North Christinafurt,Louisiana,North,Standard,2024-02-11,9116.0,Active,14797
10045,RetailMart West Stephenfurt Central,West Stephenfurt,Vermont,Central,Flagship,2018-11-27,25366.0,Active,39700
5990,RetailMart Port Ellenberg Mall,Port Ellenberg,Mississippi,North,Standard,2018-08-30,24882.0,Active,12607
513,RetailMart Robertberg Plaza,Robertberg,Colorado,Central,Flagship,2020-09-08,1329.0,Active,22948
17321,RetailMart South Shari Square,South Shari,South Dakota,West,Flagship,2015-12-12,9406.0,active,28833
4420,RetailMart North Ronaldbury Central,North Ronaldbury,New Jersey,East,Flagship,2020-06-04,2760.0,Active,16949
27797,RetailMart South Ryan Plaza,South Ryan,Massachusetts,South,Flagship,2017-11-19,7752.0,Active,8899
28017,RetailMart East Kenneth Central,East Kenneth,California,West,Express,2020-04-28,8229.0,Closed,13805
5394,RetailMart Dustinbury Mall,Dustinbury,Vermont,Central,Express,2023-01-03,665.0,Active,29091
29166,RetailMart New Jeffmouth Square,New Jeffmouth,Maryland,West,Standard,2022-07-07,14532.0,Active,28950
10236,RetailMart North Carlosville Central,North Carlosville,Kentucky,North,Express,2018-02-15,17353.0,Active,6084
26895,RetailMart Mcneilfurt Square,Mcneilfurt,Alaska,West,Outlet,2025-03-25,9586.0,Closed,16126
10591,RetailMart Bryanchester Central,Bryanchester,Tennessee,South,Standard,2021-09-12,27662.0,Active,2196
19524,RetailMart New Johnmouth Mall,New Johnmouth,Hawaii,East,Flagship,07-26-2016,18769.0,active,30987
22127,RetailMart Joanneville Central,Joanneville,Kentucky,Central,Standard,2016-08-22,768.0,Active,12495
26908,RetailMart Scottport Mall,Scottport,Vermont,North,Express,2026-04-07,25397.0,Active,6632
21111,RetailMart Sullivanville Mall,Sullivanville,Alaska,North,Express,02-27-2018,24254.0,Active,5183
22541,RetailMart Janetstad Square,Janetstad,Washington,West,Express,09-13-2017,28542.0,Active,2960
24012,RetailMart West Bryanbury Mall,West Bryanbury,Vermont,South,Flagship,2015-02-10,13008.0,Active,36949
18086,RetailMart Port Noah Square,Port Noah,Maryland,South,Outlet,2016-09-19,18397.0,Active,39816
27717,RetailMart Lake Tracyville Central,Lake Tracyville,Kentucky,Central,Standard,2024-03-25,8481.0,Active,27291
5950,RetailMart Tylerside Square,Tylerside,Kansas,North,Standard,05-11-2015,16120.0,Active,30654
28654,RetailMart Port Zachary Square,Port Zachary,Washington,West,Standard,06-26-2017,12206.0,Active,2553
5342,RetailMart New Barbara Square,New Barbara,North Dakota,Central,Standard,2023-06-05,17207.0,Active,6239
18201,RetailMart West Zachary Plaza,West Zachary,Virginia,North,Express,2018-05-25,10190.0,Active,22755
26201,RetailMart Lake Rachelside Mall,Lake Rachelside,North Carolina,South,Standard,2019-04-07,5762.0,Active,16531
4965,RetailMart Wilsonchester Plaza,Wilsonchester,Michigan,South,Standard,2020-09-22,2921.0,Active,20982
7838,RetailMart Chelseaburgh Square,Chelseaburgh,Maine,Central,Standard,2025-02-10,17264.0,Active,35037
15554,RetailMart Angelaborough Plaza,Angelaborough,Washington,West,Outlet,2021-05-05,18122.0,Active,6004
19205,RetailMart South Caitlin Square,South Caitlin,Iowa,East,Flagship,2015-10-11,21554.0,Active,27083
1613,RetailMart Port Edward Central,Port Edward,Rhode Island,West,Standard,2024-06-17,26897.0,Active,9576
6372,RetailMart Russelltown Central,Russelltown,Massachusetts,East,Standard,12-16-2016,18828.0,Active,42203
28593,RetailMart Robinsonside Central,Robinsonside,Tennessee,South,Express,2024-02-13,6350.0,Closed,42334
29618,RetailMart Port Gloria Central,Port Gloria,North Dakota,South,Flagship,2026-03-07,4499.0,Active,11089
7898,RetailMart North Franklin Plaza,North Franklin,South Carolina,North,Standard,2018-11-22,12966.0,Active,26140
25580,RetailMart West Carlaville Square,West Carlaville,Ohio,South,Outlet,2024-06-03,21243.0,Active,13081
20506,RetailMart South Erin Mall,South Erin,Hawaii,West,Standard,2022-02-23,20180.0,Active,2345
22623,RetailMart North Evanborough Central,North Evanborough,Rhode Island,East,Outlet,2016-10-10,19388.0,Active,15060
29905,RetailMart Port Andrewchester Square,Port Andrewchester,Arizona,South,Outlet,2015-03-09,5539.0,Active,13784
12503,RetailMart Lake Samuelhaven Central,Lake Samuelhaven,South Carolina,South,Outlet,12-17-2015,22331.0,Active,6574
1043,RetailMart Deantown Central,Deantown,Tennessee,West,Outlet,2019-10-23,7910.0,Active,36853
27689,RetailMart Lake Jamesmouth Mall,Lake Jamesmouth,South Dakota,North,Outlet,2016-11-06,5747.0,Active,17196
16907,RetailMart New Sarahside Mall,New Sarahside,New Hampshire,North,Express,2025-03-20,27572.0,Active,17747
23902,RetailMart Annechester Square,Annechester,Illinois,West,Express,2020-11-27,30106.0,Active,7659
23234,RetailMart Port Lindsey Central,Port Lindsey,Indiana,Central,Flagship,2020-12-22,21291.0,active,38878
19858,RetailMart Gonzalezville Plaza,Gonzalezville,Illinois,West,Standard,05-17-2016,14233.0,Active,42963
8932,RetailMart Jeremystad Mall,Jeremystad,California,Central,Outlet,2016-06-16,14807.0,Active,24913
3391,RetailMart Kylebury Mall,Kylebury,Nevada,North,Standard,2015-12-18,3339.0,Active,41920
11389,RetailMart Port Richardside Central,Port Richardside,Washington,North,Express,2026-06-27,19576.0,Active,43368
10266,RetailMart Robersonland Central,Robersonland,Texas,South,Express,2016-01-05,25478.0,Active,11278
3854,RetailMart North Conniemouth Plaza,North Conniemouth,Arkansas,North,Flagship,2017-12-13,,Active,-33701
23544,RetailMart Lake Megan Square,Lake Megan,Kansas,North,Standard,06-27-2026,21196.0,Active,8576
9542,RetailMart East Jenniferfort Central,East Jenniferfort,Montana,North,Outlet,2018-08-01,8460.0,Active,35348
26513,RetailMart Ellisonstad Central,Ellisonstad,Pennsylvania,South,Outlet,2016-11-07,16937.0,Active,27160
6880,RetailMart Greenemouth Square,Greenemouth,Rhode Island,North,Express,2024-03-24,6696.0,Closed,18946
26811,RetailMart Lake Christina Mall,Lake Christina,Maine,West,Flagship,2018-01-12,7482.0,Active,40326
20713,RetailMart Brownberg Mall,Brownberg,Illinois,West,Standard,01-01-2019,7339.0,Active,43767
24536,RetailMart Amberburgh Plaza,Amberburgh,Rhode Island,East,Express,2019-05-21,692.0,Active,43056
5393,RetailMart East Victoriaport Square,East Victoriaport,Iowa,South,Standard,2025-10-14,19096.0,Active,16630
23602,RetailMart North Janeburgh Central,North Janeburgh,Washington,Central,Flagship,2022-12-12,23295.0,Active,2764
20836,RetailMart Lake David Square,Lake David,Kentucky,South,Standard,2022-06-30,4908.0,Active,3608
20914,RetailMart New Jennifer Mall,New Jennifer,Missouri,South,Express,2023-10-10,14500.0,Active,32889
1066,RetailMart Tranport Mall,Tranport,Virginia,West,Express,2026-01-18,22869.0,Active,25475
22901,RetailMart North Robert Plaza,North Robert,Alaska,Central,Flagship,2024-03-04,8458.0,ACTIVE,20632
13292,RetailMart West Andrew Square,West Andrew,Colorado,North,Flagship,2018-12-14,22591.0,ACTIVE,21080
12737,RetailMart Mcknightfurt Central,Mcknightfurt,Ohio,South,Express,2016-12-23,11713.0,Active,7916
1193,RetailMart West Amy Square,West Amy,Iowa,Central,Standard,2026-02-24,17031.0,ACTIVE,7754
7437,RetailMart Hamptonton Central,Hamptonton,Kansas,East,Standard,2021-01-29,16898.0,Active,25472
12967,RetailMart North Ryan Square,North Ryan,Texas,East,Express,01-26-2022,11771.0,active,18613
20714,RetailMart Nelsontown Mall,Nelsontown,Delaware,West,Flagship,2024-09-22,10961.0,Active,7097
4860,RetailMart Maldonadoland Mall,Maldonadoland,Wisconsin,North,Standard,2015-12-10,19350.0,Active,11993
8657,RetailMart Deannahaven Square,Deannahaven,Wisconsin,East,Outlet,2025-04-07,12573.0,Active,23847
1357,RetailMart North Paul Plaza,North Paul,Connecticut,West,Standard,2022-08-08,21802.0,Active,2522
24302,RetailMart West Michael Central,West Michael,South Dakota,South,Standard,2016-12-08,11176.0,Active,33597
8358,RetailMart West Justinview Mall,West Justinview,New Mexico,West,Express,2024-06-17,22610.0,Active,43892
13319,RetailMart Leemouth Square,Leemouth,Mississippi,South,Outlet,2018-05-20,1647.0,Active,11030
15406,RetailMart Rebeccafurt Mall,Rebeccafurt,Wyoming,North,Flagship,2016-07-03,14968.0,Active,24768
6438,RetailMart Gregorymouth Mall,Gregorymouth,Texas,Central,Standard,2025-04-24,9032.0,Active,44761
273,RetailMart Michaelburgh Mall,Michaelburgh,MI,Central,Standard,2022-12-25,26154.0,Active,23796
4599,RetailMart East Donaldbury Plaza,East Donaldbury,South Carolina,South,Standard,2015-03-18,8756.0,Active,16965
22885,RetailMart Elizabethland Central,Elizabethland,Missouri,North,Outlet,09-25-2023,13202.0,Active,3154
10285,RetailMart Jerryshire Mall,Jerryshire,Wyoming,South,Standard,2020-05-03,8909.0,Closed,34267
23636,RetailMart Port Katherinechester Central,Port Katherinechester,Montana,South,Standard,2017-03-16,18634.0,Active,9613
16550,RetailMart North Sandraborough Mall,North Sandraborough,Hawaii,North,Express,2021-06-02,11291.0,Active,23312
5226,RetailMart Allisonbury Mall,Allisonbury,Maine,South,Outlet,06-10-2024,2015.0,Active,41147
7735,RetailMart Murphyshire Mall,Murphyshire,Delaware,West,Outlet,2015-04-06,15388.0,Active,31968
11226,RetailMart Mcguireshire Plaza,Mcguireshire,Florida,South,Standard,2018-08-16,3344.0,Active,5084
20290,RetailMart Shafferview Mall,Shafferview,New Mexico,North,Outlet,05-12-2018,23379.0,Active,10136
13587,RetailMart West Diana Mall,West Diana,New York,North,Express,04-02-2021,27943.0,Active,14145
5939,RetailMart Daleside Central,Daleside,Kansas,Central,Express,2022-02-21,11204.0,Active,20886
9565,RetailMart New Peter Plaza,New Peter,California,West,Express,2024-01-22,17895.0,Active,41597
4361,RetailMart North Jack Plaza,North Jack,Missouri,North,Outlet,2015-01-25,25971.0,Active,37371
12411,RetailMart Sheliaside Plaza,Sheliaside,Alabama,North,Express,2016-11-04,25709.0,Active,8621
160,RetailMart New Brandonville Mall,New Brandonville,Nebraska,Central,Flagship,2015-09-07,30083.0,Active,18520
3239,RetailMart Robbinshaven Plaza,Robbinshaven,Ohio,North,Flagship,2018-03-07,25616.0,Active,36895
8502,RetailMart North Michaelhaven Mall,North Michaelhaven,Colorado,Central,Express,2020-04-06,28443.0,Active,42803
12990,RetailMart West Ashleyburgh Square,West Ashleyburgh,Idaho,Central,Outlet,2016-03-15,15656.0,Active,31002
23502,RetailMart West Laura Central,West Laura,Florida,South,Outlet,2017-06-11,4976.0,Active,33475
21612,RetailMart South Gabriella Mall,South Gabriella,Michigan,Central,Flagship,2024-08-13,24614.0,Active,9847
25839,RetailMart South Renee Mall,South Renee,Connecticut,East,Flagship,2021-12-29,30143.0,Active,44922
4529,RetailMart East Nicole Mall,East Nicole,Arizona,West,Standard,05-20-2026,24370.0,Active,18721
27971,RetailMart West David Plaza,West David,Maine,Central,Express,06-27-2023,22841.0,Active,21568
26529,RetailMart Petersentown Mall,Petersentown,Wyoming,Central,Express,05-07-2024,28380.0,Active,22587
5055,RetailMart North Melissa Mall,North Melissa,California,West,Outlet,2023-11-16,18256.0,Active,26967
21332,RetailMart Staceymouth Plaza,Staceymouth,Missouri,West,Outlet,2015-05-21,2270.0,Active,32456
12091,RetailMart West April Square,West April,Tennessee,East,Express,2024-05-08,11889.0,Closed,43281
4346,RetailMart Curtisfurt Mall,Curtisfurt,Louisiana,Central,Outlet,2024-02-21,8592.0,Active,19446
19067,RetailMart South Kennethfurt Central,South Kennethfurt,Montana,North,Flagship,2026-02-05,12450.0,active,16915
27573,RetailMart Anthonyport Mall,Anthonyport,Michigan,North,Express,2022-04-27,20831.0,active,39893
18053,RetailMart Milesfort Square,Milesfort,Iowa,South,Flagship,2015-02-11,10956.0,Active,15724
29953,RetailMart Jamesshire Mall,Jamesshire,Ohio,North,Express,2016-02-02,3059.0,ACTIVE,27713
25974,RetailMart North Soniaborough Mall,North Soniaborough,Missouri,South,Flagship,11-07-2018,7652.0,Active,35789
12837,RetailMart Nicholasmouth Square,Nicholasmouth,Rhode Island,East,Express,2015-03-22,7850.0,Active,36635
6159,RetailMart Mccoyport Central,Mccoyport,Michigan,West,Outlet,2024-10-30,21018.0,Active,44363
4263,RetailMart South Mariahbury Mall,South Mariahbury,Connecticut,West,Standard,03-29-2018,14565.0,active,34515
11041,RetailMart Port Diana Plaza,Port Diana,North Dakota,East,Flagship,2026-02-20,10885.0,active,21323
14313,RetailMart East Melissa Mall,East Melissa,Nebraska,West,Express,2020-06-02,7992.0,Active,29537
14009,RetailMart West Thomas Mall,West Thomas,Massachusetts,West,Standard,01-29-2017,12913.0,Active,21457
13688,RetailMart Port Michaelmouth Square,Port Michaelmouth,Rhode Island,Central,Flagship,2025-11-15,1944.0,Active,9885
27887,RetailMart Port Johnfort Central,Port Johnfort,Kansas,West,Flagship,2016-11-05,23054.0,Active,37939
24975,RetailMart Lake Ashleyside Central,Lake Ashleyside,Pennsylvania,West,Flagship,2022-01-04,10274.0,Active,3555
23159,RetailMart West Lauren Square,West Lauren,Texas,South,Flagship,2025-03-18,5253.0,Active,39519
26793,RetailMart South Angelaside Mall,South Angelaside,South Carolina,West,Express,2017-10-24,9643.0,Active,29400
22478,RetailMart Lake Cynthiaborough Plaza,Lake Cynthiaborough,Texas,West,Flagship,2015-08-30,5662.0,Active,28638
11216,RetailMart Christopherton Mall,Christopherton,South Carolina,East,Express,2023-10-28,8470.0,Active,17600
20307,RetailMart Port Deborahtown Mall,Port Deborahtown,Wisconsin,Central,Flagship,2020-07-18,13244.0,Active,28595
